Participant,Difficulty,Technique,Rating
s0321,Level1,A,3
s0321,Level1,B,3
s0321,Level1,C,3
s0321,Level2,A,3
s0321,Level2,B,3
s0321,Level2,C,3
s0321,Level3,A,2
s0321,Level3,B,3
s0321,Level3,C,3
s0321,Level4,A,3
s0321,Level4,B,3
s0321,Level4,C,4
s0322,Level1,A,3
s0322,Level1,B,4
s0322,Level1,C,3
s0322,Level2,A,3
s0322,Level2,B,3
s0322,Level2,C,3
s0322,Level3,A,4
s0322,Level3,B,3
s0322,Level3,C,3
s0322,Level4,A,1
s0322,Level4,B,3
s0322,Level4,C,3
s0323,Level1,A,4
s0323,Level1,B,5
s0323,Level1,C,3
s0323,Level2,A,5
s0323,Level2,B,3
s0323,Level2,C,4
s0323,Level3,A,5
s0323,Level3,B,4
s0323,Level3,C,5
s0323,Level4,A,5
s0323,Level4,B,3
s0323,Level4,C,5
s0324,Level1,A,4
s0324,Level1,B,3
s0324,Level1,C,4
s0324,Level2,A,4
s0324,Level2,B,3
s0324,Level2,C,3
s0324,Level3,A,4
s0324,Level3,B,3
s0324,Level3,C,5
s0324,Level4,A,4
s0324,Level4,B,4
s0324,Level4,C,3
s0325,Level1,A,5
s0325,Level1,B,4
s0325,Level1,C,5
s0325,Level2,A,5
s0325,Level2,B,3
s0325,Level2,C,3
s0325,Level3,A,3
s0325,Level3,B,4
s0325,Level3,C,5
s0325,Level4,A,4
s0325,Level4,B,3
s0325,Level4,C,4
s0326,Level1,A,1
s0326,Level1,B,5
s0326,Level1,C,3
s0326,Level2,A,3
s0326,Level2,B,1
s0326,Level2,C,3
s0326,Level3,A,3
s0326,Level3,B,3
s0326,Level3,C,3
s0326,Level4,A,4
s0326,Level4,B,1
s0326,Level4,C,3
s0327,Level1,A,1
s0327,Level1,B,3
s0327,Level1,C,3
s0327,Level2,A,5
s0327,Level2,B,3
s0327,Level2,C,3
s0327,Level3,A,3
s0327,Level3,B,5
s0327,Level3,C,4
s0327,Level4,A,3
s0327,Level4,B,3
s0327,Level4,C,3
s0328,Level1,A,3
s0328,Level1,B,3
s0328,Level1,C,4
s0328,Level2,A,4
s0328,Level2,B,5
s0328,Level2,C,3
s0328,Level3,A,5
s0328,Level3,B,4
s0328,Level3,C,5
s0328,Level4,A,3
s0328,Level4,B,3
s0328,Level4,C,4
s0329,Level1,A,2
s0329,Level1,B,4
s0329,Level1,C,3
s0329,Level2,A,5
s0329,Level2,B,3
s0329,Level2,C,3
s0329,Level3,A,2
s0329,Level3,B,3
s0329,Level3,C,3
s0329,Level4,A,3
s0329,Level4,B,1
s0329,Level4,C,1
s0330,Level1,A,3
s0330,Level1,B,3
s0330,Level1,C,3
s0330,Level2,A,3
s0330,Level2,B,3
s0330,Level2,C,3
s0330,Level3,A,3
s0330,Level3,B,3
s0330,Level3,C,4
s0330,Level4,A,3
s0330,Level4,B,2
s0330,Level4,C,4
s0331,Level1,A,3
s0331,Level1,B,3
s0331,Level1,C,3
s0331,Level2,A,1
s0331,Level2,B,1
s0331,Level2,C,2
s0331,Level3,A,1
s0331,Level3,B,3
s0331,Level3,C,3
s0331,Level4,A,3
s0331,Level4,B,3
s0331,Level4,C,1
s0332,Level1,A,3
s0332,Level1,B,4
s0332,Level1,C,4
s0332,Level2,A,4
s0332,Level2,B,4
s0332,Level2,C,3
s0332,Level3,A,3
s0332,Level3,B,3
s0332,Level3,C,3
s0332,Level4,A,3
s0332,Level4,B,3
s0332,Level4,C,5
s0333,Level1,A,3
s0333,Level1,B,5
s0333,Level1,C,3
s0333,Level2,A,3
s0333,Level2,B,4
s0333,Level2,C,4
s0333,Level3,A,3
s0333,Level3,B,3
s0333,Level3,C,3
s0333,Level4,A,3
s0333,Level4,B,3
s0333,Level4,C,3
s0334,Level1,A,3
s0334,Level1,B,3
s0334,Level1,C,3
s0334,Level2,A,1
s0334,Level2,B,3
s0334,Level2,C,3
s0334,Level3,A,3
s0334,Level3,B,1
s0334,Level3,C,3
s0334,Level4,A,3
s0334,Level4,B,1
s0334,Level4,C,3
s0335,Level1,A,3
s0335,Level1,B,1
s0335,Level1,C,1
s0335,Level2,A,1
s0335,Level2,B,1
s0335,Level2,C,1
s0335,Level3,A,1
s0335,Level3,B,3
s0335,Level3,C,1
s0335,Level4,A,2
s0335,Level4,B,3
s0335,Level4,C,3
s0336,Level1,A,4
s0336,Level1,B,3
s0336,Level1,C,3
s0336,Level2,A,1
s0336,Level2,B,3
s0336,Level2,C,1
s0336,Level3,A,1
s0336,Level3,B,3
s0336,Level3,C,3
s0336,Level4,A,3
s0336,Level4,B,3
s0336,Level4,C,3
s0337,Level1,A,3
s0337,Level1,B,5
s0337,Level1,C,3
s0337,Level2,A,3
s0337,Level2,B,4
s0337,Level2,C,5
s0337,Level3,A,4
s0337,Level3,B,3
s0337,Level3,C,4
s0337,Level4,A,5
s0337,Level4,B,5
s0337,Level4,C,3
s0338,Level1,A,5
s0338,Level1,B,4
s0338,Level1,C,4
s0338,Level2,A,3
s0338,Level2,B,5
s0338,Level2,C,5
s0338,Level3,A,4
s0338,Level3,B,5
s0338,Level3,C,4
s0338,Level4,A,4
s0338,Level4,B,3
s0338,Level4,C,3
s0339,Level1,A,1
s0339,Level1,B,3
s0339,Level1,C,1
s0339,Level2,A,3
s0339,Level2,B,3
s0339,Level2,C,1
s0339,Level3,A,1
s0339,Level3,B,3
s0339,Level3,C,3
s0339,Level4,A,1
s0339,Level4,B,3
s0339,Level4,C,1
s0340,Level1,A,4
s0340,Level1,B,3
s0340,Level1,C,3
s0340,Level2,A,4
s0340,Level2,B,3
s0340,Level2,C,3
s0340,Level3,A,3
s0340,Level3,B,3
s0340,Level3,C,3
s0340,Level4,A,4
s0340,Level4,B,3
s0340,Level4,C,3
s0341,Level1,A,3
s0341,Level1,B,1
s0341,Level1,C,3
s0341,Level2,A,2
s0341,Level2,B,4
s0341,Level2,C,2
s0341,Level3,A,3
s0341,Level3,B,1
s0341,Level3,C,3
s0341,Level4,A,3
s0341,Level4,B,3
s0341,Level4,C,3
s0342,Level1,A,1
s0342,Level1,B,1
s0342,Level1,C,1
s0342,Level2,A,2
s0342,Level2,B,1
s0342,Level2,C,1
s0342,Level3,A,1
s0342,Level3,B,1
s0342,Level3,C,3
s0342,Level4,A,1
s0342,Level4,B,1
s0342,Level4,C,1
s0343,Level1,A,3
s0343,Level1,B,3
s0343,Level1,C,3
s0343,Level2,A,2
s0343,Level2,B,3
s0343,Level2,C,2
s0343,Level3,A,1
s0343,Level3,B,2
s0343,Level3,C,1
s0343,Level4,A,3
s0343,Level4,B,1
s0343,Level4,C,3
s0344,Level1,A,4
s0344,Level1,B,3
s0344,Level1,C,1
s0344,Level2,A,3
s0344,Level2,B,4
s0344,Level2,C,4
s0344,Level3,A,1
s0344,Level3,B,3
s0344,Level3,C,3
s0344,Level4,A,4
s0344,Level4,B,1
s0344,Level4,C,4
s0345,Level1,A,3
s0345,Level1,B,5
s0345,Level1,C,5
s0345,Level2,A,3
s0345,Level2,B,5
s0345,Level2,C,5
s0345,Level3,A,4
s0345,Level3,B,3
s0345,Level3,C,5
s0345,Level4,A,3
s0345,Level4,B,3
s0345,Level4,C,5
s0346,Level1,A,3
s0346,Level1,B,1
s0346,Level1,C,3
s0346,Level2,A,3
s0346,Level2,B,2
s0346,Level2,C,3
s0346,Level3,A,3
s0346,Level3,B,2
s0346,Level3,C,3
s0346,Level4,A,2
s0346,Level4,B,3
s0346,Level4,C,1
s0347,Level1,A,3
s0347,Level1,B,3
s0347,Level1,C,5
s0347,Level2,A,4
s0347,Level2,B,5
s0347,Level2,C,3
s0347,Level3,A,3
s0347,Level3,B,4
s0347,Level3,C,3
s0347,Level4,A,4
s0347,Level4,B,4
s0347,Level4,C,3
s0348,Level1,A,1
s0348,Level1,B,3
s0348,Level1,C,5
s0348,Level2,A,4
s0348,Level2,B,3
s0348,Level2,C,5
s0348,Level3,A,4
s0348,Level3,B,4
s0348,Level3,C,3
s0348,Level4,A,3
s0348,Level4,B,3
s0348,Level4,C,3
s0349,Level1,A,4
s0349,Level1,B,3
s0349,Level1,C,3
s0349,Level2,A,5
s0349,Level2,B,3
s0349,Level2,C,4
s0349,Level3,A,3
s0349,Level3,B,4
s0349,Level3,C,3
s0349,Level4,A,4
s0349,Level4,B,3
s0349,Level4,C,5
s0350,Level1,A,5
s0350,Level1,B,4
s0350,Level1,C,5
s0350,Level2,A,4
s0350,Level2,B,5
s0350,Level2,C,5
s0350,Level3,A,5
s0350,Level3,B,2
s0350,Level3,C,4
s0350,Level4,A,3
s0350,Level4,B,5
s0350,Level4,C,3
s0351,Level1,A,3
s0351,Level1,B,5
s0351,Level1,C,4
s0351,Level2,A,5
s0351,Level2,B,5
s0351,Level2,C,5
s0351,Level3,A,5
s0351,Level3,B,5
s0351,Level3,C,4
s0351,Level4,A,5
s0351,Level4,B,3
s0351,Level4,C,3
s0352,Level1,A,3
s0352,Level1,B,3
s0352,Level1,C,3
s0352,Level2,A,3
s0352,Level2,B,3
s0352,Level2,C,3
s0352,Level3,A,3
s0352,Level3,B,3
s0352,Level3,C,3
s0352,Level4,A,4
s0352,Level4,B,3
s0352,Level4,C,3
s0353,Level1,A,3
s0353,Level1,B,3
s0353,Level1,C,4
s0353,Level2,A,3
s0353,Level2,B,3
s0353,Level2,C,3
s0353,Level3,A,3
s0353,Level3,B,3
s0353,Level3,C,3
s0353,Level4,A,4
s0353,Level4,B,3
s0353,Level4,C,3
s0354,Level1,A,3
s0354,Level1,B,3
s0354,Level1,C,3
s0354,Level2,A,1
s0354,Level2,B,1
s0354,Level2,C,3
s0354,Level3,A,1
s0354,Level3,B,3
s0354,Level3,C,3
s0354,Level4,A,3
s0354,Level4,B,3
s0354,Level4,C,3
s0355,Level1,A,3
s0355,Level1,B,1
s0355,Level1,C,3
s0355,Level2,A,3
s0355,Level2,B,3
s0355,Level2,C,3
s0355,Level3,A,3
s0355,Level3,B,4
s0355,Level3,C,3
s0355,Level4,A,3
s0355,Level4,B,1
s0355,Level4,C,4
s0356,Level1,A,1
s0356,Level1,B,3
s0356,Level1,C,4
s0356,Level2,A,1
s0356,Level2,B,3
s0356,Level2,C,3
s0356,Level3,A,3
s0356,Level3,B,5
s0356,Level3,C,3
s0356,Level4,A,3
s0356,Level4,B,3
s0356,Level4,C,3
s0357,Level1,A,5
s0357,Level1,B,5
s0357,Level1,C,3
s0357,Level2,A,4
s0357,Level2,B,5
s0357,Level2,C,5
s0357,Level3,A,5
s0357,Level3,B,5
s0357,Level3,C,3
s0357,Level4,A,3
s0357,Level4,B,4
s0357,Level4,C,5
s0358,Level1,A,5
s0358,Level1,B,5
s0358,Level1,C,4
s0358,Level2,A,5
s0358,Level2,B,3
s0358,Level2,C,5
s0358,Level3,A,3
s0358,Level3,B,4
s0358,Level3,C,4
s0358,Level4,A,4
s0358,Level4,B,5
s0358,Level4,C,3
s0359,Level1,A,1
s0359,Level1,B,1
s0359,Level1,C,3
s0359,Level2,A,1
s0359,Level2,B,3
s0359,Level2,C,1
s0359,Level3,A,3
s0359,Level3,B,1
s0359,Level3,C,3
s0359,Level4,A,3
s0359,Level4,B,2
s0359,Level4,C,3
s0360,Level1,A,1
s0360,Level1,B,4
s0360,Level1,C,3
s0360,Level2,A,4
s0360,Level2,B,3
s0360,Level2,C,2
s0360,Level3,A,2
s0360,Level3,B,3
s0360,Level3,C,1
s0360,Level4,A,3
s0360,Level4,B,1
s0360,Level4,C,3
s0361,Level1,A,1
s0361,Level1,B,3
s0361,Level1,C,3
s0361,Level2,A,4
s0361,Level2,B,3
s0361,Level2,C,3
s0361,Level3,A,3
s0361,Level3,B,3
s0361,Level3,C,3
s0361,Level4,A,3
s0361,Level4,B,4
s0361,Level4,C,3
s0362,Level1,A,5
s0362,Level1,B,3
s0362,Level1,C,5
s0362,Level2,A,5
s0362,Level2,B,5
s0362,Level2,C,3
s0362,Level3,A,4
s0362,Level3,B,4
s0362,Level3,C,4
s0362,Level4,A,3
s0362,Level4,B,3
s0362,Level4,C,3
s0363,Level1,A,4
s0363,Level1,B,5
s0363,Level1,C,3
s0363,Level2,A,5
s0363,Level2,B,3
s0363,Level2,C,4
s0363,Level3,A,5
s0363,Level3,B,5
s0363,Level3,C,5
s0363,Level4,A,4
s0363,Level4,B,3
s0363,Level4,C,5
s0364,Level1,A,1
s0364,Level1,B,3
s0364,Level1,C,3
s0364,Level2,A,3
s0364,Level2,B,1
s0364,Level2,C,3
s0364,Level3,A,3
s0364,Level3,B,2
s0364,Level3,C,3
s0364,Level4,A,3
s0364,Level4,B,2
s0364,Level4,C,1
s0365,Level1,A,4
s0365,Level1,B,4
s0365,Level1,C,3
s0365,Level2,A,4
s0365,Level2,B,4
s0365,Level2,C,4
s0365,Level3,A,3
s0365,Level3,B,3
s0365,Level3,C,4
s0365,Level4,A,4
s0365,Level4,B,5
s0365,Level4,C,3
s0366,Level1,A,5
s0366,Level1,B,3
s0366,Level1,C,5
s0366,Level2,A,3
s0366,Level2,B,5
s0366,Level2,C,5
s0366,Level3,A,4
s0366,Level3,B,2
s0366,Level3,C,4
s0366,Level4,A,3
s0366,Level4,B,5
s0366,Level4,C,4
s0367,Level1,A,3
s0367,Level1,B,4
s0367,Level1,C,4
s0367,Level2,A,1
s0367,Level2,B,3
s0367,Level2,C,4
s0367,Level3,A,3
s0367,Level3,B,3
s0367,Level3,C,4
s0367,Level4,A,3
s0367,Level4,B,3
s0367,Level4,C,5
s0368,Level1,A,3
s0368,Level1,B,3
s0368,Level1,C,3
s0368,Level2,A,2
s0368,Level2,B,2
s0368,Level2,C,3
s0368,Level3,A,3
s0368,Level3,B,3
s0368,Level3,C,2
s0368,Level4,A,3
s0368,Level4,B,3
s0368,Level4,C,3
s0369,Level1,A,3
s0369,Level1,B,4
s0369,Level1,C,3
s0369,Level2,A,5
s0369,Level2,B,3
s0369,Level2,C,3
s0369,Level3,A,2
s0369,Level3,B,4
s0369,Level3,C,3
s0369,Level4,A,1
s0369,Level4,B,3
s0369,Level4,C,3
s0370,Level1,A,5
s0370,Level1,B,5
s0370,Level1,C,5
s0370,Level2,A,5
s0370,Level2,B,5
s0370,Level2,C,3
s0370,Level3,A,5
s0370,Level3,B,5
s0370,Level3,C,5
s0370,Level4,A,4
s0370,Level4,B,5
s0370,Level4,C,5
s0371,Level1,A,3
s0371,Level1,B,3
s0371,Level1,C,3
s0371,Level2,A,4
s0371,Level2,B,3
s0371,Level2,C,4
s0371,Level3,A,1
s0371,Level3,B,3
s0371,Level3,C,3
s0371,Level4,A,3
s0371,Level4,B,3
s0371,Level4,C,3
s0372,Level1,A,1
s0372,Level1,B,1
s0372,Level1,C,1
s0372,Level2,A,1
s0372,Level2,B,1
s0372,Level2,C,1
s0372,Level3,A,1
s0372,Level3,B,2
s0372,Level3,C,3
s0372,Level4,A,3
s0372,Level4,B,1
s0372,Level4,C,1
s0373,Level1,A,3
s0373,Level1,B,4
s0373,Level1,C,1
s0373,Level2,A,3
s0373,Level2,B,1
s0373,Level2,C,1
s0373,Level3,A,3
s0373,Level3,B,1
s0373,Level3,C,3
s0373,Level4,A,3
s0373,Level4,B,3
s0373,Level4,C,1
s0374,Level1,A,1
s0374,Level1,B,3
s0374,Level1,C,3
s0374,Level2,A,2
s0374,Level2,B,3
s0374,Level2,C,1
s0374,Level3,A,4
s0374,Level3,B,3
s0374,Level3,C,3
s0374,Level4,A,3
s0374,Level4,B,3
s0374,Level4,C,3
s0375,Level1,A,1
s0375,Level1,B,1
s0375,Level1,C,1
s0375,Level2,A,1
s0375,Level2,B,1
s0375,Level2,C,3
s0375,Level3,A,3
s0375,Level3,B,1
s0375,Level3,C,4
s0375,Level4,A,1
s0375,Level4,B,1
s0375,Level4,C,1
s0376,Level1,A,3
s0376,Level1,B,3
s0376,Level1,C,1
s0376,Level2,A,3
s0376,Level2,B,4
s0376,Level2,C,3
s0376,Level3,A,3
s0376,Level3,B,1
s0376,Level3,C,3
s0376,Level4,A,4
s0376,Level4,B,3
s0376,Level4,C,5
s0377,Level1,A,1
s0377,Level1,B,3
s0377,Level1,C,3
s0377,Level2,A,4
s0377,Level2,B,1
s0377,Level2,C,3
s0377,Level3,A,3
s0377,Level3,B,3
s0377,Level3,C,3
s0377,Level4,A,3
s0377,Level4,B,1
s0377,Level4,C,4
s0378,Level1,A,2
s0378,Level1,B,1
s0378,Level1,C,3
s0378,Level2,A,3
s0378,Level2,B,1
s0378,Level2,C,1
s0378,Level3,A,3
s0378,Level3,B,1
s0378,Level3,C,1
s0378,Level4,A,3
s0378,Level4,B,2
s0378,Level4,C,1
s0379,Level1,A,5
s0379,Level1,B,5
s0379,Level1,C,5
s0379,Level2,A,5
s0379,Level2,B,3
s0379,Level2,C,5
s0379,Level3,A,5
s0379,Level3,B,4
s0379,Level3,C,5
s0379,Level4,A,4
s0379,Level4,B,5
s0379,Level4,C,5
s0380,Level1,A,3
s0380,Level1,B,3
s0380,Level1,C,3
s0380,Level2,A,4
s0380,Level2,B,3
s0380,Level2,C,3
s0380,Level3,A,3
s0380,Level3,B,5
s0380,Level3,C,5
s0380,Level4,A,3
s0380,Level4,B,4
s0380,Level4,C,3
s0381,Level1,A,3
s0381,Level1,B,2
s0381,Level1,C,3
s0381,Level2,A,3
s0381,Level2,B,3
s0381,Level2,C,3
s0381,Level3,A,1
s0381,Level3,B,2
s0381,Level3,C,2
s0381,Level4,A,3
s0381,Level4,B,3
s0381,Level4,C,2
s0382,Level1,A,3
s0382,Level1,B,4
s0382,Level1,C,3
s0382,Level2,A,3
s0382,Level2,B,3
s0382,Level2,C,4
s0382,Level3,A,2
s0382,Level3,B,4
s0382,Level3,C,3
s0382,Level4,A,4
s0382,Level4,B,2
s0382,Level4,C,3
s0383,Level1,A,3
s0383,Level1,B,4
s0383,Level1,C,4
s0383,Level2,A,3
s0383,Level2,B,3
s0383,Level2,C,3
s0383,Level3,A,3
s0383,Level3,B,3
s0383,Level3,C,3
s0383,Level4,A,3
s0383,Level4,B,3
s0383,Level4,C,3
s0384,Level1,A,3
s0384,Level1,B,3
s0384,Level1,C,3
s0384,Level2,A,3
s0384,Level2,B,3
s0384,Level2,C,4
s0384,Level3,A,3
s0384,Level3,B,3
s0384,Level3,C,3
s0384,Level4,A,3
s0384,Level4,B,3
s0384,Level4,C,3
s0385,Level1,A,3
s0385,Level1,B,3
s0385,Level1,C,5
s0385,Level2,A,3
s0385,Level2,B,3
s0385,Level2,C,1
s0385,Level3,A,3
s0385,Level3,B,5
s0385,Level3,C,1
s0385,Level4,A,3
s0385,Level4,B,3
s0385,Level4,C,3
s0386,Level1,A,3
s0386,Level1,B,3
s0386,Level1,C,3
s0386,Level2,A,3
s0386,Level2,B,3
s0386,Level2,C,3
s0386,Level3,A,1
s0386,Level3,B,1
s0386,Level3,C,3
s0386,Level4,A,3
s0386,Level4,B,2
s0386,Level4,C,3
s0387,Level1,A,3
s0387,Level1,B,1
s0387,Level1,C,1
s0387,Level2,A,3
s0387,Level2,B,2
s0387,Level2,C,3
s0387,Level3,A,3
s0387,Level3,B,3
s0387,Level3,C,3
s0387,Level4,A,1
s0387,Level4,B,3
s0387,Level4,C,1
s0388,Level1,A,3
s0388,Level1,B,3
s0388,Level1,C,3
s0388,Level2,A,3
s0388,Level2,B,3
s0388,Level2,C,3
s0388,Level3,A,3
s0388,Level3,B,3
s0388,Level3,C,4
s0388,Level4,A,3
s0388,Level4,B,4
s0388,Level4,C,5
s0389,Level1,A,3
s0389,Level1,B,1
s0389,Level1,C,3
s0389,Level2,A,1
s0389,Level2,B,3
s0389,Level2,C,3
s0389,Level3,A,1
s0389,Level3,B,3
s0389,Level3,C,1
s0389,Level4,A,1
s0389,Level4,B,3
s0389,Level4,C,3
s0390,Level1,A,3
s0390,Level1,B,3
s0390,Level1,C,1
s0390,Level2,A,3
s0390,Level2,B,3
s0390,Level2,C,1
s0390,Level3,A,1
s0390,Level3,B,1
s0390,Level3,C,1
s0390,Level4,A,2
s0390,Level4,B,3
s0390,Level4,C,3
s0391,Level1,A,3
s0391,Level1,B,3
s0391,Level1,C,3
s0391,Level2,A,3
s0391,Level2,B,3
s0391,Level2,C,5
s0391,Level3,A,3
s0391,Level3,B,3
s0391,Level3,C,1
s0391,Level4,A,3
s0391,Level4,B,3
s0391,Level4,C,3
s0392,Level1,A,2
s0392,Level1,B,3
s0392,Level1,C,3
s0392,Level2,A,1
s0392,Level2,B,4
s0392,Level2,C,1
s0392,Level3,A,3
s0392,Level3,B,1
s0392,Level3,C,1
s0392,Level4,A,2
s0392,Level4,B,1
s0392,Level4,C,1
s0393,Level1,A,1
s0393,Level1,B,1
s0393,Level1,C,1
s0393,Level2,A,1
s0393,Level2,B,2
s0393,Level2,C,1
s0393,Level3,A,2
s0393,Level3,B,1
s0393,Level3,C,3
s0393,Level4,A,1
s0393,Level4,B,3
s0393,Level4,C,1
s0394,Level1,A,3
s0394,Level1,B,4
s0394,Level1,C,3
s0394,Level2,A,3
s0394,Level2,B,3
s0394,Level2,C,4
s0394,Level3,A,5
s0394,Level3,B,3
s0394,Level3,C,5
s0394,Level4,A,4
s0394,Level4,B,3
s0394,Level4,C,4
s0395,Level1,A,3
s0395,Level1,B,3
s0395,Level1,C,5
s0395,Level2,A,4
s0395,Level2,B,3
s0395,Level2,C,3
s0395,Level3,A,3
s0395,Level3,B,3
s0395,Level3,C,5
s0395,Level4,A,3
s0395,Level4,B,3
s0395,Level4,C,5
s0396,Level1,A,3
s0396,Level1,B,4
s0396,Level1,C,3
s0396,Level2,A,3
s0396,Level2,B,3
s0396,Level2,C,3
s0396,Level3,A,4
s0396,Level3,B,3
s0396,Level3,C,5
s0396,Level4,A,4
s0396,Level4,B,3
s0396,Level4,C,3
s0397,Level1,A,3
s0397,Level1,B,3
s0397,Level1,C,3
s0397,Level2,A,3
s0397,Level2,B,3
s0397,Level2,C,2
s0397,Level3,A,3
s0397,Level3,B,5
s0397,Level3,C,3
s0397,Level4,A,5
s0397,Level4,B,3
s0397,Level4,C,5
s0398,Level1,A,2
s0398,Level1,B,3
s0398,Level1,C,3
s0398,Level2,A,1
s0398,Level2,B,1
s0398,Level2,C,1
s0398,Level3,A,4
s0398,Level3,B,1
s0398,Level3,C,1
s0398,Level4,A,3
s0398,Level4,B,3
s0398,Level4,C,3
s0399,Level1,A,3
s0399,Level1,B,3
s0399,Level1,C,3
s0399,Level2,A,2
s0399,Level2,B,3
s0399,Level2,C,3
s0399,Level3,A,3
s0399,Level3,B,2
s0399,Level3,C,2
s0399,Level4,A,3
s0399,Level4,B,3
s0399,Level4,C,2
s0400,Level1,A,3
s0400,Level1,B,2
s0400,Level1,C,3
s0400,Level2,A,4
s0400,Level2,B,3
s0400,Level2,C,3
s0400,Level3,A,3
s0400,Level3,B,4
s0400,Level3,C,3
s0400,Level4,A,4
s0400,Level4,B,1
s0400,Level4,C,3
s0401,Level1,A,3
s0401,Level1,B,1
s0401,Level1,C,3
s0401,Level2,A,3
s0401,Level2,B,1
s0401,Level2,C,1
s0401,Level3,A,3
s0401,Level3,B,1
s0401,Level3,C,3
s0401,Level4,A,3
s0401,Level4,B,1
s0401,Level4,C,1
s0402,Level1,A,1
s0402,Level1,B,3
s0402,Level1,C,3
s0402,Level2,A,3
s0402,Level2,B,3
s0402,Level2,C,1
s0402,Level3,A,3
s0402,Level3,B,3
s0402,Level3,C,4
s0402,Level4,A,1
s0402,Level4,B,2
s0402,Level4,C,3
s0403,Level1,A,3
s0403,Level1,B,5
s0403,Level1,C,4
s0403,Level2,A,3
s0403,Level2,B,3
s0403,Level2,C,3
s0403,Level3,A,3
s0403,Level3,B,3
s0403,Level3,C,2
s0403,Level4,A,3
s0403,Level4,B,3
s0403,Level4,C,3
s0404,Level1,A,3
s0404,Level1,B,1
s0404,Level1,C,1
s0404,Level2,A,1
s0404,Level2,B,3
s0404,Level2,C,3
s0404,Level3,A,3
s0404,Level3,B,3
s0404,Level3,C,3
s0404,Level4,A,3
s0404,Level4,B,3
s0404,Level4,C,3
s0405,Level1,A,3
s0405,Level1,B,3
s0405,Level1,C,3
s0405,Level2,A,3
s0405,Level2,B,1
s0405,Level2,C,3
s0405,Level3,A,3
s0405,Level3,B,1
s0405,Level3,C,3
s0405,Level4,A,3
s0405,Level4,B,3
s0405,Level4,C,3
s0406,Level1,A,3
s0406,Level1,B,1
s0406,Level1,C,3
s0406,Level2,A,1
s0406,Level2,B,1
s0406,Level2,C,3
s0406,Level3,A,2
s0406,Level3,B,1
s0406,Level3,C,1
s0406,Level4,A,3
s0406,Level4,B,1
s0406,Level4,C,1
s0407,Level1,A,2
s0407,Level1,B,3
s0407,Level1,C,3
s0407,Level2,A,3
s0407,Level2,B,3
s0407,Level2,C,3
s0407,Level3,A,3
s0407,Level3,B,3
s0407,Level3,C,3
s0407,Level4,A,5
s0407,Level4,B,3
s0407,Level4,C,3
s0408,Level1,A,4
s0408,Level1,B,3
s0408,Level1,C,3
s0408,Level2,A,3
s0408,Level2,B,3
s0408,Level2,C,4
s0408,Level3,A,4
s0408,Level3,B,3
s0408,Level3,C,5
s0408,Level4,A,3
s0408,Level4,B,5
s0408,Level4,C,3
s0409,Level1,A,3
s0409,Level1,B,3
s0409,Level1,C,4
s0409,Level2,A,3
s0409,Level2,B,3
s0409,Level2,C,1
s0409,Level3,A,3
s0409,Level3,B,3
s0409,Level3,C,4
s0409,Level4,A,3
s0409,Level4,B,3
s0409,Level4,C,3
s0410,Level1,A,1
s0410,Level1,B,1
s0410,Level1,C,1
s0410,Level2,A,1
s0410,Level2,B,1
s0410,Level2,C,1
s0410,Level3,A,1
s0410,Level3,B,1
s0410,Level3,C,1
s0410,Level4,A,1
s0410,Level4,B,1
s0410,Level4,C,1
s0411,Level1,A,3
s0411,Level1,B,5
s0411,Level1,C,3
s0411,Level2,A,5
s0411,Level2,B,3
s0411,Level2,C,5
s0411,Level3,A,3
s0411,Level3,B,5
s0411,Level3,C,3
s0411,Level4,A,4
s0411,Level4,B,5
s0411,Level4,C,3
s0412,Level1,A,3
s0412,Level1,B,5
s0412,Level1,C,4
s0412,Level2,A,3
s0412,Level2,B,4
s0412,Level2,C,4
s0412,Level3,A,5
s0412,Level3,B,3
s0412,Level3,C,3
s0412,Level4,A,3
s0412,Level4,B,5
s0412,Level4,C,5
s0413,Level1,A,3
s0413,Level1,B,3
s0413,Level1,C,2
s0413,Level2,A,3
s0413,Level2,B,3
s0413,Level2,C,3
s0413,Level3,A,3
s0413,Level3,B,3
s0413,Level3,C,3
s0413,Level4,A,3
s0413,Level4,B,3
s0413,Level4,C,2
s0414,Level1,A,3
s0414,Level1,B,5
s0414,Level1,C,5
s0414,Level2,A,3
s0414,Level2,B,4
s0414,Level2,C,4
s0414,Level3,A,4
s0414,Level3,B,1
s0414,Level3,C,3
s0414,Level4,A,5
s0414,Level4,B,4
s0414,Level4,C,3
s0415,Level1,A,5
s0415,Level1,B,3
s0415,Level1,C,3
s0415,Level2,A,3
s0415,Level2,B,1
s0415,Level2,C,1
s0415,Level3,A,3
s0415,Level3,B,1
s0415,Level3,C,3
s0415,Level4,A,3
s0415,Level4,B,3
s0415,Level4,C,3
s0416,Level1,A,5
s0416,Level1,B,3
s0416,Level1,C,3
s0416,Level2,A,3
s0416,Level2,B,3
s0416,Level2,C,4
s0416,Level3,A,3
s0416,Level3,B,4
s0416,Level3,C,4
s0416,Level4,A,3
s0416,Level4,B,3
s0416,Level4,C,3
s0417,Level1,A,4
s0417,Level1,B,3
s0417,Level1,C,3
s0417,Level2,A,3
s0417,Level2,B,3
s0417,Level2,C,1
s0417,Level3,A,3
s0417,Level3,B,4
s0417,Level3,C,5
s0417,Level4,A,3
s0417,Level4,B,3
s0417,Level4,C,4
s0418,Level1,A,1
