n,design,family,method,alpha,effectX1,effectX2,effectX1X2,effectX3,rateX1,rateX2,rateX1X2,rateX3,rateX1X3,rateX2X3,rateX1X2X3
20,3x3x3,binom,ART,0.01,4,4,0,0,1,1,0.7652,1,0.8384,0.8376,0.8568
20,3x3x3,binom,INT,0.01,4,4,0,0,1,1,1,0.008,0.011,0.0128,0.0136
20,3x3x3,binom,PAR,0.05,8,8,0,0,1,1,1,0.0354,0.0576,0.0606,0.0808
20,3x3x3,binom,RNK,0.05,8,8,0,0,1,1,1,0.0454,0.063,0.0596,0.0848
20,3x3x3,binom,ART,0.05,8,8,0,0,1,1,0.9984,1,1,0.9996,1
20,3x3x3,binom,INT,0.05,8,8,0,0,1,1,1,0.041,0.0554,0.0562,0.083
20,3x3x3,binom,PAR,0.01,8,8,0,0,1,1,1,0.0074,0.0184,0.0158,0.0374
20,3x3x3,binom,RNK,0.01,8,8,0,0,1,1,1,0.0088,0.0186,0.0174,0.0356
20,3x3x3,binom,ART,0.01,8,8,0,0,1,1,0.9982,1,1,0.9996,1
20,3x3x3,binom,INT,0.01,8,8,0,0,1,1,1,0.0076,0.016,0.0172,0.0282
20,3x3x3,binom,PAR,0.05,0.5,0,0,0,0.9908,0.0478,0.0546,0.0504,0.0466,0.0498,0.0478
20,3x3x3,binom,RNK,0.05,0.5,0,0,0,0.9848,0.0506,0.053,0.0546,0.048,0.049,0.0476
20,3x3x3,binom,ART,0.05,0.5,0,0,0,0.9756,0.0794,0.0768,0.0778,0.08,0.0892,0.0854
20,3x3x3,binom,INT,0.05,0.5,0,0,0,0.9896,0.047,0.057,0.0518,0.0478,0.0526,0.0468
20,3x3x3,binom,PAR,0.01,0.5,0,0,0,0.9554,0.0086,0.0124,0.0102,0.0092,0.0116,0.0092
20,3x3x3,binom,RNK,0.01,0.5,0,0,0,0.933,0.0094,0.0118,0.0112,0.0086,0.0116,0.0074
20,3x3x3,binom,ART,0.01,0.5,0,0,0,0.921,0.0206,0.0242,0.0238,0.017,0.0276,0.0228
20,3x3x3,binom,INT,0.01,0.5,0,0,0,0.9496,0.0098,0.012,0.0098,0.0098,0.0112,0.009
20,3x3x3,binom,PAR,0.05,1,0,0,0,1,0.0514,0.0486,0.0458,0.0512,0.051,0.0502
20,3x3x3,binom,RNK,0.05,1,0,0,0,1,0.0532,0.0502,0.0472,0.052,0.0512,0.0484
20,3x3x3,binom,ART,0.05,1,0,0,0,1,0.1044,0.0996,0.1056,0.0986,0.1228,0.1246
20,3x3x3,binom,INT,0.05,1,0,0,0,1,0.052,0.048,0.0468,0.0522,0.0498,0.0486
20,3x3x3,binom,PAR,0.01,1,0,0,0,1,0.011,0.0116,0.0086,0.0114,0.0096,0.0112
20,3x3x3,binom,RNK,0.01,1,0,0,0,1,0.0122,0.0088,0.0102,0.0124,0.0092,0.0106
20,3x3x3,binom,ART,0.01,1,0,0,0,1,0.035,0.028,0.0298,0.0282,0.0384,0.0374
20,3x3x3,binom,INT,0.01,1,0,0,0,1,0.0118,0.0098,0.0096,0.0118,0.0092,0.01
20,3x3x3,binom,PAR,0.05,2,0,0,0,1,0.0446,0.053,0.0464,0.058,0.0438,0.0566
20,3x3x3,binom,RNK,0.05,2,0,0,0,1,0.0452,0.046,0.0452,0.0526,0.0466,0.0514
20,3x3x3,binom,ART,0.05,2,0,0,0,1,0.2512,0.249,0.2284,0.22,0.3376,0.2958
20,3x3x3,binom,INT,0.05,2,0,0,0,1,0.0438,0.0484,0.0454,0.052,0.0458,0.0522
20,3x3x3,binom,PAR,0.01,2,0,0,0,1,0.0068,0.0132,0.0076,0.0148,0.0082,0.0162
20,3x3x3,binom,RNK,0.01,2,0,0,0,1,0.007,0.0102,0.0092,0.0114,0.0076,0.0116
20,3x3x3,binom,ART,0.01,2,0,0,0,1,0.1222,0.1184,0.0986,0.1038,0.1766,0.1498
20,3x3x3,binom,INT,0.01,2,0,0,0,1,0.007,0.0104,0.009,0.0122,0.0092,0.0112
20,3x3x3,binom,PAR,0.05,4,0,0,0,1,0.0414,0.0618,0.0416,0.0592,0.0388,0.0638
20,3x3x3,binom,RNK,0.05,4,0,0,0,1,0.049,0.0522,0.0462,0.0486,0.0406,0.0538
20,3x3x3,binom,ART,0.05,4,0,0,0,1,0.7108,0.7112,0.7088,0.703,0.8392,0.8202
20,3x3x3,binom,INT,0.05,4,0,0,0,1,0.0454,0.0572,0.0416,0.0522,0.0392,0.0542
20,3x3x3,binom,PAR,0.01,4,0,0,0,1,0.009,0.0192,0.0082,0.0188,0.0062,0.0208
20,3x3x3,binom,RNK,0.01,4,0,0,0,1,0.0092,0.0126,0.0092,0.0096,0.0084,0.0124
20,3x3x3,binom,ART,0.01,4,0,0,0,1,0.5512,0.556,0.5366,0.5362,0.6918,0.6526
20,3x3x3,binom,INT,0.01,4,0,0,0,1,0.0084,0.0148,0.0098,0.0126,0.0086,0.0144
20,3x3x3,binom,PAR,0.05,8,0,0,0,1,0.0364,0.0656,0.0324,0.0628,0.0348,0.0608
20,3x3x3,binom,RNK,0.05,8,0,0,0,1,0.0396,0.062,0.0404,0.0654,0.0398,0.0626
20,3x3x3,binom,ART,0.05,8,0,0,0,1,0.9716,0.9676,0.988,0.9904,0.976,0.98
20,3x3x3,binom,INT,0.05,8,0,0,0,1,0.0374,0.0636,0.0354,0.061,0.037,0.0602
20,3x3x3,binom,PAR,0.01,8,0,0,0,1,0.0064,0.0214,0.006,0.0218,0.006,0.022
20,3x3x3,binom,RNK,0.01,8,0,0,0,1,0.0086,0.0202,0.0066,0.02,0.008,0.0166
20,3x3x3,binom,ART,0.01,8,0,0,0,1,0.9044,0.8956,0.9436,0.9422,0.9246,0.9232
20,3x3x3,binom,INT,0.01,8,0,0,0,1,0.0068,0.0198,0.006,0.0186,0.0068,0.0198
20,3x3x3,poisson,PAR,0.05,0,0,0,0,0.053,0.053,0.044,0.046,0.0556,0.0512,0.0534
20,3x3x3,poisson,RNK,0.05,0,0,0,0,0.057,0.0534,0.046,0.0438,0.057,0.0536,0.0522
20,3x3x3,poisson,ART,0.05,0,0,0,0,0.0596,0.0562,0.0484,0.0518,0.0636,0.0626,0.0584
20,3x3x3,poisson,INT,0.05,0,0,0,0,0.0534,0.0532,0.0474,0.042,0.0586,0.0526,0.0534
20,3x3x3,poisson,PAR,0.01,0,0,0,0,0.0108,0.0104,0.0076,0.0096,0.0134,0.01,0.0088
20,3x3x3,poisson,RNK,0.01,0,0,0,0,0.0118,0.0096,0.009,0.0108,0.0132,0.0128,0.0098
20,3x3x3,poisson,ART,0.01,0,0,0,0,0.013,0.0132,0.0104,0.0112,0.0144,0.0126,0.0116
20,3x3x3,poisson,INT,0.01,0,0,0,0,0.0108,0.0096,0.0082,0.0098,0.0126,0.0112,0.0082
20,3x3x3,poisson,PAR,0.05,0.5,0.5,0,0,1,1,0.2518,0.0452,0.0456,0.0458,0.0438
20,3x3x3,poisson,RNK,0.05,0.5,0.5,0,0,1,1,0.075,0.0442,0.0456,0.049,0.0496
20,3x3x3,poisson,ART,0.05,0.5,0.5,0,0,1,1,0.0582,0.292,0.0584,0.062,0.058
20,3x3x3,poisson,INT,0.05,0.5,0.5,0,0,1,1,0.1016,0.0472,0.047,0.0474,0.048
20,3x3x3,poisson,PAR,0.01,0.5,0.5,0,0,1,1,0.103,0.0066,0.0106,0.0094,0.0084
20,3x3x3,poisson,RNK,0.01,0.5,0.5,0,0,1,1,0.0216,0.0088,0.0106,0.0098,0.0076
20,3x3x3,poisson,ART,0.01,0.5,0.5,0,0,1,1,0.0142,0.1242,0.0148,0.014,0.0134
20,3x3x3,poisson,INT,0.01,0.5,0.5,0,0,1,1,0.029,0.0066,0.009,0.0096,0.0092
20,3x3x3,poisson,PAR,0.05,1,1,0,0,1,1,0.9994,0.036,0.0378,0.0344,0.0418
20,3x3x3,poisson,RNK,0.05,1,1,0,0,1,1,0.4422,0.0458,0.0464,0.0474,0.0536
20,3x3x3,poisson,ART,0.05,1,1,0,0,1,1,0.091,1,0.0862,0.0846,0.0912
20,3x3x3,poisson,INT,0.05,1,1,0,0,1,1,0.7504,0.0452,0.0476,0.0426,0.048
20,3x3x3,poisson,PAR,0.01,1,1,0,0,1,1,0.9964,0.005,0.0082,0.0074,0.0104
20,3x3x3,poisson,RNK,0.01,1,1,0,0,1,1,0.2526,0.0096,0.0078,0.0102,0.0116
20,3x3x3,poisson,ART,0.01,1,1,0,0,1,1,0.0202,0.9984,0.0252,0.0214,0.021
20,3x3x3,poisson,INT,0.01,1,1,0,0,1,1,0.5128,0.0094,0.009,0.008,0.01
20,3x3x3,poisson,PAR,0.05,2,2,0,0,1,1,1,0.0194,0.0252,0.0254,0.0288
20,3x3x3,poisson,RNK,0.05,2,2,0,0,1,1,0.9172,0.047,0.0496,0.0468,0.0448
20,3x3x3,poisson,ART,0.05,2,2,0,0,1,1,0.2924,1,0.289,0.2808,0.264
20,3x3x3,poisson,INT,0.05,2,2,0,0,1,1,1,0.0458,0.0448,0.0394,0.0376
20,3x3x3,poisson,PAR,0.01,2,2,0,0,1,1,1,0.004,0.0058,0.0054,0.0104
20,3x3x3,poisson,RNK,0.01,2,2,0,0,1,1,0.8668,0.0114,0.0102,0.008,0.0094
20,3x3x3,poisson,ART,0.01,2,2,0,0,1,1,0.1458,1,0.141,0.1318,0.1158
20,3x3x3,poisson,INT,0.01,2,2,0,0,1,1,0.9996,0.0096,0.009,0.0072,0.0054
20,3x3x3,poisson,PAR,0.05,4,4,0,0,1,1,1,0.009,0.0152,0.0164,0.0214
20,3x3x3,poisson,RNK,0.05,4,4,0,0,1,1,1,0.0452,0.0438,0.049,0.0606
20,3x3x3,poisson,ART,0.05,4,4,0,0,1,1,0.8958,1,0.9352,0.9358,0.9422
20,3x3x3,poisson,INT,0.05,4,4,0,0,1,1,1,0.0368,0.0374,0.039,0.0458
20,3x3x3,poisson,PAR,0.01,4,4,0,0,1,1,1,0.0016,0.0036,0.0054,0.009
20,3x3x3,poisson,RNK,0.01,4,4,0,0,1,1,1,0.0112,0.0098,0.0122,0.0198
20,3x3x3,poisson,ART,0.01,4,4,0,0,1,1,0.8194,1,0.8668,0.8746,0.8764
20,3x3x3,poisson,INT,0.01,4,4,0,0,1,1,1,0.0062,0.0082,0.0092,0.011
20,3x3x3,poisson,PAR,0.05,8,8,0,0,1,1,1,0.0064,0.0096,0.0112,0.0202
20,3x3x3,poisson,RNK,0.05,8,8,0,0,1,1,1,0.0388,0.0586,0.0562,0.0846
20,3x3x3,poisson,ART,0.05,8,8,0,0,1,1,1,1,1,1,1
20,3x3x3,poisson,INT,0.05,8,8,0,0,1,1,1,0.0202,0.0346,0.0352,0.0458
20,3x3x3,poisson,PAR,0.01,8,8,0,0,1,1,1,8e-04,0.0022,0.0036,0.0056
20,3x3x3,poisson,RNK,0.01,8,8,0,0,1,1,1,0.0068,0.0188,0.0206,0.0358
20,3x3x3,poisson,ART,0.01,8,8,0,0,1,1,1,1,1,1,1
20,3x3x3,poisson,INT,0.01,8,8,0,0,1,1,1,0.0024,0.007,0.009,0.016
20,3x3x3,poisson,PAR,0.05,0.5,0,0,0,1,0.0434,0.046,0.0564,0.0432,0.0478,0.047
20,3x3x3,poisson,RNK,0.05,0.5,0,0,0,1,0.045,0.0484,0.0564,0.0472,0.0488,0.0476
20,3x3x3,poisson,ART,0.05,0.5,0,0,0,1,0.05,0.0632,0.0542,0.0518,0.0548,0.0558
20,3x3x3,poisson,INT,0.05,0.5,0,0,0,1,0.0472,0.047,0.0556,0.046,0.0496,0.0466
20,3x3x3,poisson,PAR,0.01,0.5,0,0,0,1,0.0082,0.0102,0.0094,0.0092,0.0086,0.008
20,3x3x3,poisson,RNK,0.01,0.5,0,0,0,1,0.0096,0.0104,0.0122,0.0084,0.0098,0.007
20,3x3x3,poisson,ART,0.01,0.5,0,0,0,1,0.0112,0.0158,0.0124,0.0116,0.0108,0.0108
20,3x3x3,poisson,INT,0.01,0.5,0,0,0,1,0.0086,0.0108,0.0134,0.0082,0.0102,0.008
20,3x3x3,poisson,PAR,0.05,1,0,0,0,1,0.0482,0.045,0.0452,0.0496,0.039,0.047
20,3x3x3,poisson,RNK,0.05,1,0,0,0,1,0.0548,0.0518,0.051,0.0488,0.0414,0.0478
20,3x3x3,poisson,ART,0.05,1,0,0,0,1,0.0704,0.0714,0.0616,0.0728,0.074,0.0734
20,3x3x3,poisson,INT,0.05,1,0,0,0,1,0.0534,0.05,0.0508,0.0472,0.0436,0.044
20,3x3x3,poisson,PAR,0.01,1,0,0,0,1,0.0084,0.0088,0.009,0.0116,0.0064,0.0102
20,3x3x3,poisson,RNK,0.01,1,0,0,0,1,0.01,0.01,0.011,0.0104,0.0074,0.009
20,3x3x3,poisson,ART,0.01,1,0,0,0,1,0.0182,0.0158,0.0138,0.0184,0.0194,0.016
20,3x3x3,poisson,INT,0.01,1,0,0,0,1,0.0118,0.0108,0.0108,0.0102,0.006,0.0082
20,3x3x3,poisson,PAR,0.05,2,0,0,0,1,0.0316,0.0406,0.0306,0.0414,0.0292,0.0396
20,3x3x3,poisson,RNK,0.05,2,0,0,0,1,0.0458,0.0462,0.0458,0.0522,0.0474,0.0506
20,3x3x3,poisson,ART,0.05,2,0,0,0,1,0.1594,0.1658,0.133,0.1312,0.1988,0.1518
20,3x3x3,poisson,INT,0.05,2,0,0,0,1,0.0406,0.0422,0.0462,0.0472,0.044,0.0444
20,3x3x3,poisson,PAR,0.01,2,0,0,0,1,0.0056,0.0114,0.0056,0.0112,0.0044,0.0078
20,3x3x3,poisson,RNK,0.01,2,0,0,0,1,0.0086,0.0084,0.0088,0.0118,0.0116,0.0118
20,3x3x3,poisson,ART,0.01,2,0,0,0,1,0.0582,0.0542,0.0396,0.0418,0.0754,0.0506
20,3x3x3,poisson,INT,0.01,2,0,0,0,1,0.0072,0.0066,0.008,0.0092,0.0094,0.0078
20,3x3x3,poisson,PAR,0.05,4,0,0,0,1,0.0266,0.0428,0.0226,0.0328,0.0192,0.0282
20,3x3x3,poisson,RNK,0.05,4,0,0,0,1,0.0428,0.0432,0.046,0.046,0.0404,0.0432
20,3x3x3,poisson,ART,0.05,4,0,0,0,1,0.7184,0.7008,0.6878,0.6762,0.835,0.791
20,3x3x3,poisson,INT,0.05,4,0,0,0,1,0.036,0.035,0.04,0.0352,0.0314,0.0332
20,3x3x3,poisson,PAR,0.01,4,0,0,0,1,0.0048,0.014,0.0034,0.0096,0.0034,0.0086
20,3x3x3,poisson,RNK,0.01,4,0,0,0,1,0.0078,0.0092,0.0074,0.01,0.0098,0.01
20,3x3x3,poisson,ART,0.01,4,0,0,0,1,0.5498,0.53,0.5018,0.4914,0.6682,0.6042
20,3x3x3,poisson,INT,0.01,4,0,0,0,1,0.0054,0.0088,0.0058,0.0064,0.0076,0.0054
20,3x3x3,poisson,PAR,0.05,8,0,0,0,1,0.0198,0.033,0.0212,0.0356,0.0166,0.0324
20,3x3x3,poisson,RNK,0.05,8,0,0,0,1,0.0332,0.0388,0.0276,0.0436,0.0304,0.0434
20,3x3x3,poisson,ART,0.05,8,0,0,0,1,0.977,0.9812,0.9888,0.9896,0.9932,0.9918
20,3x3x3,poisson,INT,0.05,8,0,0,0,1,0.0236,0.0304,0.0224,0.0378,0.0222,0.032
20,3x3x3,poisson,PAR,0.01,8,0,0,0,1,0.0032,0.008,0.0042,0.0126,0.0018,0.0088
20,3x3x3,poisson,RNK,0.01,8,0,0,0,1,0.0056,0.0102,0.0036,0.0114,0.0054,0.0116
20,3x3x3,poisson,ART,0.01,8,0,0,0,1,0.9186,0.9212,0.95,0.9496,0.9574,0.9582
20,3x3x3,poisson,INT,0.01,8,0,0,0,1,0.0038,0.0074,0.0026,0.0112,0.0036,0.007
20,3x3x3,likert,PAR,0.05,0,0,0,0,0.0472,0.0494,0.0512,0.048,0.0498,0.0496,0.0486
20,3x3x3,likert,RNK,0.05,0,0,0,0,0.0464,0.0474,0.051,0.0486,0.0476,0.0482,0.0506
20,3x3x3,likert,ART,0.05,0,0,0,0,0.1184,0.115,0.1154,0.1392,0.1338,0.138,0.1618
20,3x3x3,likert,INT,0.05,0,0,0,0,0.0488,0.0512,0.0504,0.049,0.0476,0.048,0.0504
20,3x3x3,likert,PAR,0.01,0,0,0,0,0.0096,0.011,0.0112,0.0096,0.0074,0.009,0.01
20,3x3x3,likert,RNK,0.01,0,0,0,0,0.0106,0.0106,0.0108,0.0096,0.0094,0.0102,0.0076
20,3x3x3,likert,ART,0.01,0,0,0,0,0.0462,0.0462,0.0444,0.0548,0.054,0.0546,0.073
20,3x3x3,likert,INT,0.01,0,0,0,0,0.011,0.0106,0.0112,0.0088,0.0076,0.0094,0.0088
20,3x3x3,likert,PAR,0.05,0.5,0.5,0,0,0.9642,0.9598,0.0522,0.0534,0.0522,0.0468,0.0496
20,3x3x3,likert,RNK,0.05,0.5,0.5,0,0,0.9684,0.9648,0.0504,0.0536,0.0522,0.0498,0.048
20,3x3x3,likert,ART,0.05,0.5,0.5,0,0,0.9554,0.952,0.1246,0.1848,0.1338,0.135,0.1486
20,3x3x3,likert,INT,0.05,0.5,0.5,0,0,0.9708,0.9688,0.0506,0.0564,0.0514,0.0474,0.0454
20,3x3x3,likert,PAR,0.01,0.5,0.5,0,0,0.8998,0.8874,0.0102,0.013,0.01,0.0088,0.0112
20,3x3x3,likert,RNK,0.01,0.5,0.5,0,0,0.9014,0.9016,0.0092,0.0116,0.0098,0.0102,0.0106
20,3x3x3,likert,ART,0.01,0.5,0.5,0,0,0.893,0.8894,0.0502,0.0872,0.0602,0.0582,0.0672
20,3x3x3,likert,INT,0.01,0.5,0.5,0,0,0.9118,0.9068,0.0092,0.0118,0.0096,0.0098,0.0098
20,3x3x3,likert,PAR,0.05,1,1,0,0,0.9998,1,0.1552,0.051,0.051,0.0522,0.0526
20,3x3x3,likert,RNK,0.05,1,1,0,0,0.9996,1,0.0936,0.0506,0.0528,0.047,0.0472
20,3x3x3,likert,ART,0.05,1,1,0,0,1,1,0.136,0.377,0.16,0.1554,0.1678
20,3x3x3,likert,INT,0.05,1,1,0,0,0.9998,1,0.106,0.052,0.0518,0.0486,0.0462
20,3x3x3,likert,PAR,0.01,1,1,0,0,0.9992,0.9998,0.0666,0.0098,0.0108,0.0092,0.0138
20,3x3x3,likert,RNK,0.01,1,1,0,0,0.9994,0.9994,0.0298,0.0106,0.0106,0.0082,0.011
20,3x3x3,likert,ART,0.01,1,1,0,0,0.9996,0.9994,0.057,0.2564,0.0768,0.0702,0.0832
20,3x3x3,likert,INT,0.01,1,1,0,0,0.9994,0.9998,0.0362,0.011,0.0094,0.0094,0.0112
20,3x3x3,likert,PAR,0.05,2,2,0,0,1,1,0.676,0.0488,0.0522,0.0518,0.0612
20,3x3x3,likert,RNK,0.05,2,2,0,0,1,1,0.4968,0.0488,0.0476,0.0504,0.0566
20,3x3x3,likert,ART,0.05,2,2,0,0,1,1,0.2454,0.828,0.2754,0.2744,0.2896
20,3x3x3,likert,INT,0.05,2,2,0,0,1,1,0.4492,0.051,0.0506,0.0524,0.0562
20,3x3x3,likert,PAR,0.01,2,2,0,0,1,1,0.561,0.0068,0.0094,0.0112,0.0184
20,3x3x3,likert,RNK,0.01,2,2,0,0,1,1,0.3544,0.0082,0.0104,0.0098,0.0132
20,3x3x3,likert,ART,0.01,2,2,0,0,1,1,0.135,0.7498,0.1678,0.166,0.1728
20,3x3x3,likert,INT,0.01,2,2,0,0,1,1,0.326,0.009,0.0104,0.0092,0.0136
20,3x3x3,likert,PAR,0.05,4,4,0,0,1,1,0.9502,0.0484,0.0502,0.0508,0.058
20,3x3x3,likert,RNK,0.05,4,4,0,0,1,1,0.9146,0.0476,0.0474,0.0474,0.0566
20,3x3x3,likert,ART,0.05,4,4,0,0,1,1,0.5166,0.9808,0.5724,0.5738,0.585
20,3x3x3,likert,INT,0.05,4,4,0,0,1,1,0.83,0.0488,0.0458,0.0522,0.0564
20,3x3x3,likert,PAR,0.01,4,4,0,0,1,1,0.9222,0.009,0.0112,0.0124,0.019
20,3x3x3,likert,RNK,0.01,4,4,0,0,1,1,0.8634,0.0092,0.012,0.0088,0.017
20,3x3x3,likert,ART,0.01,4,4,0,0,1,1,0.39,0.9674,0.449,0.446,0.4588
20,3x3x3,likert,INT,0.01,4,4,0,0,1,1,0.76,0.0096,0.0122,0.0112,0.0152
20,3x3x3,likert,PAR,0.05,8,8,0,0,1,1,0.9866,0.0518,0.0498,0.0548,0.0736
20,3x3x3,likert,RNK,0.05,8,8,0,0,1,1,0.9764,0.0486,0.0514,0.0554,0.0714
20,3x3x3,likert,ART,0.05,8,8,0,0,1,1,0.872,0.9978,0.897,0.8992,0.905
20,3x3x3,likert,INT,0.05,8,8,0,0,1,1,0.956,0.048,0.053,0.0554,0.068
20,3x3x3,likert,PAR,0.01,8,8,0,0,1,1,0.9774,0.0106,0.013,0.0154,0.0234
20,3x3x3,likert,RNK,0.01,8,8,0,0,1,1,0.9652,0.0108,0.0108,0.0146,0.0274
20,3x3x3,likert,ART,0.01,8,8,0,0,1,1,0.8022,0.9968,0.839,0.8458,0.849
20,3x3x3,likert,INT,0.01,8,8,0,0,1,1,0.9306,0.0108,0.0086,0.0142,0.0262
20,3x3x3,likert,PAR,0.05,0.5,0,0,0,0.9656,0.0482,0.0504,0.0488,0.0516,0.0452,0.0476
20,3x3x3,likert,RNK,0.05,0.5,0,0,0,0.9698,0.0504,0.0542,0.0488,0.051,0.0476,0.0506
20,3x3x3,likert,ART,0.05,0.5,0,0,0,0.9512,0.118,0.1212,0.1308,0.1284,0.142,0.1534
20,3x3x3,likert,INT,0.05,0.5,0,0,0,0.9744,0.0484,0.0524,0.048,0.0492,0.048,0.0472
20,3x3x3,likert,PAR,0.01,0.5,0,0,0,0.8984,0.0094,0.0098,0.0092,0.011,0.009,0.009
20,3x3x3,likert,RNK,0.01,0.5,0,0,0,0.912,0.0098,0.0094,0.0088,0.0092,0.0086,0.0084
20,3x3x3,likert,ART,0.01,0.5,0,0,0,0.8786,0.048,0.0476,0.057,0.05,0.0602,0.0662
20,3x3x3,likert,INT,0.01,0.5,0,0,0,0.9166,0.01,0.0102,0.0092,0.0106,0.0092,0.0092
20,3x3x3,likert,PAR,0.05,1,0,0,0,0.9996,0.0464,0.0486,0.0542,0.0472,0.0456,0.0492
20,3x3x3,likert,RNK,0.05,1,0,0,0,1,0.0484,0.0484,0.0468,0.0488,0.0454,0.0472
20,3x3x3,likert,ART,0.05,1,0,0,0,0.999,0.125,0.1274,0.1264,0.1234,0.1558,0.1598
20,3x3x3,likert,INT,0.05,1,0,0,0,1,0.0488,0.0488,0.0506,0.0478,0.044,0.049
20,3x3x3,likert,PAR,0.01,1,0,0,0,0.9994,0.009,0.009,0.0084,0.011,0.0084,0.0116
20,3x3x3,likert,RNK,0.01,1,0,0,0,0.9996,0.0104,0.0102,0.0096,0.0112,0.0094,0.0098
20,3x3x3,likert,ART,0.01,1,0,0,0,0.9982,0.0506,0.054,0.0548,0.0528,0.0686,0.0696
20,3x3x3,likert,INT,0.01,1,0,0,0,0.9996,0.01,0.0104,0.01,0.0126,0.0092,0.0112
20,3x3x3,likert,PAR,0.05,2,0,0,0,1,0.0482,0.058,0.0448,0.05,0.049,0.0522
20,3x3x3,likert,RNK,0.05,2,0,0,0,1,0.0512,0.0516,0.046,0.0524,0.0464,0.0516
20,3x3x3,likert,ART,0.05,2,0,0,0,1,0.215,0.211,0.2122,0.212,0.2616,0.2556
20,3x3x3,likert,INT,0.05,2,0,0,0,1,0.0526,0.0522,0.0424,0.0528,0.05,0.0506
20,3x3x3,likert,PAR,0.01,2,0,0,0,1,0.0092,0.016,0.0102,0.0124,0.0094,0.0148
20,3x3x3,likert,RNK,0.01,2,0,0,0,1,0.01,0.0136,0.0094,0.0104,0.0102,0.012
20,3x3x3,likert,ART,0.01,2,0,0,0,0.9998,0.1156,0.1166,0.1086,0.1074,0.1486,0.143
20,3x3x3,likert,INT,0.01,2,0,0,0,1,0.0102,0.0122,0.0114,0.0136,0.0102,0.0112
20,3x3x3,likert,PAR,0.05,4,0,0,0,1,0.0476,0.059,0.0478,0.0532,0.0478,0.0594
20,3x3x3,likert,RNK,0.05,4,0,0,0,1,0.0486,0.0542,0.0476,0.0548,0.05,0.0552
20,3x3x3,likert,ART,0.05,4,0,0,0,1,0.4026,0.4104,0.3946,0.4056,0.462,0.4436
20,3x3x3,likert,INT,0.05,4,0,0,0,1,0.0482,0.0568,0.0492,0.0522,0.0492,0.0552
20,3x3x3,likert,PAR,0.01,4,0,0,0,1,0.0096,0.015,0.0102,0.0124,0.0072,0.0164
20,3x3x3,likert,RNK,0.01,4,0,0,0,1,0.0084,0.0116,0.0114,0.0132,0.0066,0.016
20,3x3x3,likert,ART,0.01,4,0,0,0,1,0.2716,0.283,0.2738,0.2738,0.3266,0.312
20,3x3x3,likert,INT,0.01,4,0,0,0,1,0.0086,0.011,0.011,0.0108,0.0076,0.0148
20,3x3x3,likert,PAR,0.05,8,0,0,0,0.9994,0.0454,0.0658,0.046,0.0712,0.0414,0.0708
20,3x3x3,likert,RNK,0.05,8,0,0,0,0.9996,0.0452,0.068,0.044,0.0692,0.0408,0.0664
20,3x3x3,likert,ART,0.05,8,0,0,0,0.9994,0.6906,0.6932,0.6998,0.707,0.7344,0.73
20,3x3x3,likert,INT,0.05,8,0,0,0,0.9998,0.0454,0.064,0.046,0.0734,0.0432,0.0696
20,3x3x3,likert,PAR,0.01,8,0,0,0,0.9986,0.0076,0.0182,0.0086,0.0238,0.0106,0.0208
20,3x3x3,likert,RNK,0.01,8,0,0,0,0.9986,0.008,0.0216,0.0082,0.0234,0.0082,0.0182
20,3x3x3,likert,ART,0.01,8,0,0,0,0.9994,0.5762,0.5824,0.5976,0.6052,0.6286,0.621
20,3x3x3,likert,INT,0.01,8,0,0,0,0.9988,0.0072,0.0192,0.0086,0.0222,0.009,0.0166
